
Total mac address : 1520

Mac address      Vlan  Type      Port	                  Vc                      
B4:E4:6B:90:49:9D   100   Dynamic   gpon-onu_1/6/2:7         vport 1  
B4:E4:6B:82:90:39   100   Dynamic   gpon-onu_1/6/2:8         vport 1  
F8:6C:E1:67:D6:0B   100   Dynamic   gpon-onu_1/6/2:9         vport 1  
60:F1:8A:94:64:E8   100   Dynamic   gpon-onu_1/6/2:10        vport 1  
F0:9B:B8:23:43:47   100   Dynamic   gpon-onu_1/6/2:11        vport 1  
5C:64:7A:F5:9F:83   100   Dynamic   gpon-onu_1/6/2:12        vport 1  
9A:8C:1A:30:E1:7C   100   Dynamic   gpon-onu_1/6/2:13        vport 1  
B8:DD:71:EC:04:68   100   Dynamic   gpon-onu_1/6/2:14        vport 1  
B8:DD:71:EC:1A:D0   100   Dynamic   gpon-onu_1/6/2:15        vport 1  
9A:8C:1A:BE:08:7F   100   Dynamic   gpon-onu_1/6/2:16        vport 1  
B8:DD:71:EC:1E:0C   100   Dynamic   gpon-onu_1/6/2:17        vport 1  
B8:DD:71:EC:22:B0   100   Dynamic   gpon-onu_1/6/2:18        vport 1  
B8:DD:71:EC:2F:7C   100   Dynamic   gpon-onu_1/6/2:19        vport 1  
A8:74:84:C0:E3:1C   100   Dynamic   gpon-onu_1/6/2:20        vport 1  
E0:19:54:FD:83:F3   100   Dynamic   gpon-onu_1/6/2:21        vport 1  
A8:74:84:C7:F6:16   100   Dynamic   gpon-onu_1/6/2:22        vport 1  
5C:3A:3D:E8:79:96   100   Dynamic   gpon-onu_1/6/2:23        vport 1  
B8:DD:71:EC:4C:EC   100   Dynamic   gpon-onu_1/6/2:24        vport 1  
5C:3A:3D:E8:8F:AA   100   Dynamic   gpon-onu_1/6/2:25        vport 1  
5C:3A:3D:F1:3F:BC   100   Dynamic   gpon-onu_1/6/2:26        vport 1  
98:00:6A:80:83:16   100   Dynamic   gpon-onu_1/6/2:27        vport 1  
5C:3A:3D:F6:3F:36   100   Dynamic   gpon-onu_1/6/2:28        vport 1  
C8:5A:9F:BA:C0:44   100   Dynamic   gpon-onu_1/6/2:30        vport 1  
98:00:6A:87:28:64   100   Dynamic   gpon-onu_1/6/2:31        vport 1  
98:00:6A:5D:F4:E2   100   Dynamic   gpon-onu_1/6/2:33        vport 1  
98:00:6A:62:24:8D   100   Dynamic   gpon-onu_1/6/2:34        vport 1  
EC:82:63:29:5A:43   100   Dynamic   gpon-onu_1/6/2:35        vport 1  
98:00:6A:8B:B7:CA   100   Dynamic   gpon-onu_1/6/2:37        vport 1  
98:00:6A:8B:C2:74   100   Dynamic   gpon-onu_1/6/2:38        vport 1  
98:00:6A:8C:61:2C   100   Dynamic   gpon-onu_1/6/2:39        vport 1  
98:00:6A:8D:D5:4A   100   Dynamic   gpon-onu_1/6/2:40        vport 1  
98:00:6A:84:ED:BC   100   Dynamic   gpon-onu_1/6/2:41        vport 1  
98:00:6A:93:BE:46   100   Dynamic   gpon-onu_1/6/2:41        vport 1  
34:36:54:A3:36:0C   100   Dynamic   gpon-onu_1/6/2:42        vport 1  
34:36:54:A4:7D:F6   100   Dynamic   gpon-onu_1/6/2:43        vport 1  
D4:B7:09:E7:30:FA   100   Dynamic   gpon-onu_1/6/2:43        vport 1  
34:36:54:A5:C0:40   100   Dynamic   gpon-onu_1/6/2:44        vport 1  
5C:3A:3D:F0:EE:FE   100   Dynamic   gpon-onu_1/6/2:44        vport 1  
34:36:54:A5:B5:9C   100   Dynamic   gpon-onu_1/6/2:45        vport 1  
34:36:54:A5:96:A0   100   Dynamic   gpon-onu_1/6/2:46        vport 1  
34:36:54:AC:EB:B8   100   Dynamic   gpon-onu_1/6/2:47        vport 1  
34:36:54:B0:42:BE   100   Dynamic   gpon-onu_1/6/2:48        vport 1  
FC:40:09:EF:EC:58   100   Dynamic   gpon-onu_1/6/2:49        vport 1  
FC:40:09:F1:F9:C4   100   Dynamic   gpon-onu_1/6/2:50        vport 1  
FC:40:09:F9:EA:A7   100   Dynamic   gpon-onu_1/6/2:51        vport 1  
C0:94:AD:22:69:3E   100   Dynamic   gpon-onu_1/6/2:52        vport 1  
C0:94:AD:22:80:84   100   Dynamic   gpon-onu_1/6/2:53        vport 1  
08:F6:06:A0:CB:E2   100   Dynamic   gpon-onu_1/6/2:54        vport 1  
08:F6:06:9F:5D:CA   100   Dynamic   gpon-onu_1/6/2:55        vport 1  
C0:94:AD:22:B8:22   100   Dynamic   gpon-onu_1/6/2:56        vport 1  
FC:40:09:04:79:AC   100   Dynamic   gpon-onu_1/6/2:57        vport 1  
FC:40:09:04:99:BC   100   Dynamic   gpon-onu_1/6/2:58        vport 1  
28:77:77:4A:DE:D2   100   Dynamic   gpon-onu_1/6/2:59        vport 1  
28:77:77:4B:46:BE   100   Dynamic   gpon-onu_1/6/2:60        vport 1  
B0:8B:92:B8:87:D0   100   Dynamic   gpon-onu_1/6/2:61        vport 1  
C0:F9:B0:F3:62:CB   100   Dynamic   gpon-onu_1/6/2:62        vport 1  
B4:E4:6B:5D:A9:15   100   Dynamic   gpon-onu_1/6/2:63        vport 1  
78:DD:33:C6:F5:9D   100   Dynamic   gpon-onu_1/6/2:64        vport 1  
F8:64:B8:B5:8E:6E   100   Dynamic   gpon-onu_1/6/2:65        vport 1  
94:E3:EE:58:A8:2F   100   Dynamic   gpon-onu_1/6/2:67        vport 1  
98:00:6A:80:2C:6A   100   Dynamic   gpon-onu_1/6/2:68        vport 1  
98:00:6A:87:E9:2A   100   Dynamic   gpon-onu_1/6/2:69        vport 1  
C8:5A:9F:BA:1D:30   100   Dynamic   gpon-onu_1/6/2:70        vport 1  
98:00:6A:5D:AB:EC   100   Dynamic   gpon-onu_1/6/2:71        vport 1  
98:00:6A:89:A3:08   100   Dynamic   gpon-onu_1/6/2:72        vport 1  
98:00:6A:8C:AB:7E   100   Dynamic   gpon-onu_1/6/2:73        vport 1  
98:00:6A:93:9D:46   100   Dynamic   gpon-onu_1/6/2:74        vport 1  
34:36:54:A3:6F:A8   100   Dynamic   gpon-onu_1/6/2:75        vport 1  
34:36:54:A5:20:CE   100   Dynamic   gpon-onu_1/6/2:76        vport 1  
34:36:54:AC:EF:72   100   Dynamic   gpon-onu_1/6/2:77        vport 1  
34:36:54:AD:B5:42   100   Dynamic   gpon-onu_1/6/2:78        vport 1  
34:36:54:B0:62:86   100   Dynamic   gpon-onu_1/6/2:79        vport 1  
FC:40:09:EF:63:84   100   Dynamic   gpon-onu_1/6/2:80        vport 1  
FC:40:09:F0:C0:92   100   Dynamic   gpon-onu_1/6/2:81        vport 1  
C0:94:AD:22:7D:5A   100   Dynamic   gpon-onu_1/6/2:82        vport 1  
08:F6:06:A1:E8:10   100   Dynamic   gpon-onu_1/6/2:83        vport 1  
08:F6:06:C8:DC:D8   100   Dynamic   gpon-onu_1/6/2:84        vport 1  
08:F6:06:C9:09:D8   100   Dynamic   gpon-onu_1/6/2:85        vport 1  
F4:2D:06:C6:5B:CE   100   Dynamic   gpon-onu_1/6/2:87        vport 1  
F4:2D:06:C8:BF:80   100   Dynamic   gpon-onu_1/6/2:88        vport 1  
F8:64:B8:A6:E0:DC   100   Dynamic   gpon-onu_1/6/2:89        vport 1  
98:00:6A:86:00:06   100   Dynamic   gpon-onu_1/6/2:90        vport 1  
30:C5:0F:D8:4D:B4   100   Dynamic   gpon-onu_1/6/2:91        vport 1  
98:00:6A:8C:6B:34   100   Dynamic   gpon-onu_1/6/2:92        vport 1  
FC:40:09:FC:6C:6B   100   Dynamic   gpon-onu_1/6/2:93        vport 1  
34:24:3E:23:32:A6   100   Dynamic   gpon-onu_1/6/2:94        vport 1  
F4:2D:06:C6:44:B8   100   Dynamic   gpon-onu_1/6/2:95        vport 1  
34:36:54:AF:EE:6A   100   Dynamic   gpon-onu_1/6/2:96        vport 1  
D4:7E:A8:57:6D:91   100   Dynamic   gpon-onu_1/6/2:97        vport 1  
9A:8C:1A:49:B7:5E   100   Dynamic   gpon-onu_1/6/2:98        vport 1  
94:FF:61:0A:1E:E3   100   Dynamic   gpon-onu_1/6/2:99        vport 1  
D4:7E:A8:69:FC:41   100   Dynamic   gpon-onu_1/6/2:100       vport 1  
F8:64:B8:EE:86:27   100   Dynamic   gpon-onu_1/6/2:101       vport 1  
94:FF:61:F7:27:2C   100   Dynamic   gpon-onu_1/6/2:103       vport 1  
B4:E4:6B:72:1C:77   100   Dynamic   gpon-onu_1/6/2:104       vport 1  
14:79:F3:0B:73:A9   100   Dynamic   gpon-onu_1/6/2:105       vport 1  
B4:E4:6B:89:B1:C1   100   Dynamic   gpon-onu_1/6/3:1         vport 1  
B4:E4:6B:66:55:6E   100   Dynamic   gpon-onu_1/6/3:2         vport 1  
94:FF:61:2D:91:12   100   Dynamic   gpon-onu_1/6/3:3         vport 1  
A8:74:84:C0:BF:94   100   Dynamic   gpon-onu_1/6/3:4         vport 1  
A8:74:84:C9:9E:96   100   Dynamic   gpon-onu_1/6/3:5         vport 1  
08:9A:C7:9F:C4:8A   100   Dynamic   gpon-onu_1/6/3:6         vport 1  
5C:3A:3D:F7:24:9E   100   Dynamic   gpon-onu_1/6/3:7         vport 1  
E0:19:54:E5:4E:10   100   Dynamic   gpon-onu_1/6/3:8         vport 1  
98:00:6A:88:94:A2   100   Dynamic   gpon-onu_1/6/3:9         vport 1  
DC:F8:B9:E4:46:3F   100   Dynamic   gpon-onu_1/6/3:10        vport 1  
34:36:54:A2:F3:16   100   Dynamic   gpon-onu_1/6/3:11        vport 1  
34:24:3E:23:3E:34   100   Dynamic   gpon-onu_1/6/3:13        vport 1  
34:24:3E:24:30:56   100   Dynamic   gpon-onu_1/6/3:14        vport 1  
BC:BD:84:1D:53:06   100   Dynamic   gpon-onu_1/6/3:15        vport 1  
94:FF:61:E2:EC:DE   100   Dynamic   gpon-onu_1/6/3:16        vport 1  
14:79:F3:33:56:61   100   Dynamic   gpon-onu_1/6/3:17        vport 1  
B4:E4:6B:72:FE:A6   100   Dynamic   gpon-onu_1/6/3:18        vport 1  
B4:E4:6B:7A:97:BC   100   Dynamic   gpon-onu_1/6/3:19        vport 1  
B4:E4:6B:87:FE:6D   100   Dynamic   gpon-onu_1/6/3:20        vport 1  
F8:6C:E1:78:37:50   100   Dynamic   gpon-onu_1/6/3:21        vport 1  
D4:D5:1B:22:46:09   100   Dynamic   gpon-onu_1/6/3:22        vport 1  
F8:64:B8:B1:3B:D6   100   Dynamic   gpon-onu_1/6/3:23        vport 1  
F8:64:B8:B5:8C:22   100   Dynamic   gpon-onu_1/6/3:24        vport 1  
08:9A:C7:9F:86:E0   100   Dynamic   gpon-onu_1/6/3:25        vport 1  
5C:3A:3D:EE:D1:06   100   Dynamic   gpon-onu_1/6/3:26        vport 1  
D4:B7:09:E8:5D:3C   100   Dynamic   gpon-onu_1/6/3:27        vport 1  
5C:3A:3D:E6:77:3A   100   Dynamic   gpon-onu_1/6/3:28        vport 1  
34:36:54:A3:5F:9A   100   Dynamic   gpon-onu_1/6/3:29        vport 1  
FC:40:09:FC:7D:1B   100   Dynamic   gpon-onu_1/6/3:30        vport 1  
B0:8B:92:B8:4F:90   100   Dynamic   gpon-onu_1/6/3:31        vport 1  
C8:0C:53:1E:4F:E1   100   Dynamic   gpon-onu_1/6/3:32        vport 1  
B4:E4:6B:73:4F:F3   100   Dynamic   gpon-onu_1/6/3:34        vport 1  
F8:6C:E1:65:6C:5C   100   Dynamic   gpon-onu_1/6/3:35        vport 1  
08:93:56:29:9A:56   100   Dynamic   gpon-onu_1/6/3:36        vport 1  
9A:8C:1A:84:25:01   100   Dynamic   gpon-onu_1/6/3:37        vport 1  
5C:3A:3D:E6:26:52   100   Dynamic   gpon-onu_1/6/3:38        vport 1  
5C:3A:3D:E6:2D:0C   100   Dynamic   gpon-onu_1/6/3:39        vport 1  
5C:3A:3D:F6:C2:FA   100   Dynamic   gpon-onu_1/6/3:40        vport 1  
D4:B7:09:E5:0E:60   100   Dynamic   gpon-onu_1/6/3:41        vport 1  
D4:B7:09:E7:D0:FC   100   Dynamic   gpon-onu_1/6/3:42        vport 1  
34:36:54:A4:2E:FA   100   Dynamic   gpon-onu_1/6/3:43        vport 1  
AC:5C:A0:24:B6:A5   100   Dynamic   gpon-onu_1/6/3:43        vport 1  
34:36:54:95:19:08   100   Dynamic   gpon-onu_1/6/3:44        vport 1  
F8:64:B8:F0:18:E4   100   Dynamic   gpon-onu_1/6/3:44        vport 1  
34:36:54:AE:D7:40   100   Dynamic   gpon-onu_1/6/3:45        vport 1  
C0:94:AD:22:B9:06   100   Dynamic   gpon-onu_1/6/3:46        vport 1  
FC:40:09:04:C9:62   100   Dynamic   gpon-onu_1/6/3:47        vport 1  
34:24:3E:23:F2:70   100   Dynamic   gpon-onu_1/6/3:48        vport 1  
34:24:3E:24:01:FA   100   Dynamic   gpon-onu_1/6/3:49        vport 1  
E0:19:54:E4:77:96   100   Dynamic   gpon-onu_1/6/3:51        vport 1  
34:36:54:96:0C:CE   100   Dynamic   gpon-onu_1/6/3:52        vport 1  
FC:40:09:F0:C1:22   100   Dynamic   gpon-onu_1/6/3:53        vport 1  
A8:74:84:C4:6C:62   100   Dynamic   gpon-onu_1/6/3:54        vport 1  
F8:6C:E1:80:A9:98   100   Dynamic   gpon-onu_1/6/3:55        vport 1  
B4:E4:6B:81:F3:4D   100   Dynamic   gpon-onu_1/6/3:56        vport 1  
F8:64:B8:A9:6E:FA   100   Dynamic   gpon-onu_1/6/3:57        vport 1  
34:24:3E:25:8D:76   100   Dynamic   gpon-onu_1/6/3:58        vport 1  
14:79:F3:00:F2:11   100   Dynamic   gpon-onu_1/6/3:59        vport 1  
B0:5C:16:22:88:EA   100   Dynamic   gpon-onu_1/6/4:2         vport 1  
FC:40:09:00:4B:C0   100   Dynamic   gpon-onu_1/6/4:3         vport 1  
5C:3A:3D:F4:FD:3A   100   Dynamic   gpon-onu_1/6/4:4         vport 1  
5C:3A:3D:EE:F8:F6   100   Dynamic   gpon-onu_1/6/4:5         vport 1  
98:00:6A:8A:38:0C   100   Dynamic   gpon-onu_1/6/4:6         vport 1  
98:00:6A:8C:B2:8C   100   Dynamic   gpon-onu_1/6/4:7         vport 1  
98:00:6A:94:8C:BC   100   Dynamic   gpon-onu_1/6/4:8         vport 1  
98:00:6A:94:EC:C2   100   Dynamic   gpon-onu_1/6/4:9         vport 1  
F4:2D:06:C7:32:FC   100   Dynamic   gpon-onu_1/6/4:10        vport 1  
B4:E4:6B:74:16:FE   100   Dynamic   gpon-onu_1/6/4:11        vport 1  
B4:E4:6B:6B:83:24   100   Dynamic   gpon-onu_1/6/4:12        vport 1  
B4:E4:6B:6E:56:EF   100   Dynamic   gpon-onu_1/6/4:13        vport 1  
B4:E4:6B:87:59:49   100   Dynamic   gpon-onu_1/6/4:14        vport 1  
B4:E4:6B:7C:94:BE   100   Dynamic   gpon-onu_1/6/4:15        vport 1  
F8:6C:E1:7F:AE:CF   100   Dynamic   gpon-onu_1/6/4:16        vport 1  
E4:83:26:EA:E6:72   100   Dynamic   gpon-onu_1/6/4:17        vport 1  
60:F1:8A:95:97:4E   100   Dynamic   gpon-onu_1/6/4:18        vport 1  
A4:7C:C9:0C:81:83   100   Dynamic   gpon-onu_1/6/4:19        vport 1  
E0:CC:7A:E2:52:02   100   Dynamic   gpon-onu_1/6/4:20        vport 1  
9A:8C:1A:A8:5C:3F   100   Dynamic   gpon-onu_1/6/4:21        vport 1  
FC:8E:5B:35:46:31   100   Dynamic   gpon-onu_1/6/4:22        vport 1  
B8:DD:71:EB:F9:10   100   Dynamic   gpon-onu_1/6/4:23        vport 1  
A8:74:84:C9:19:EE   100   Dynamic   gpon-onu_1/6/4:24        vport 1  
A8:74:84:C3:B4:C0   100   Dynamic   gpon-onu_1/6/4:25        vport 1  
A8:74:84:C9:37:70   100   Dynamic   gpon-onu_1/6/4:26        vport 1  
5C:3A:3D:ED:CF:A8   100   Dynamic   gpon-onu_1/6/4:27        vport 1  
5C:3A:3D:F1:C1:2E   100   Dynamic   gpon-onu_1/6/4:28        vport 1  
DC:F8:B9:EC:D2:ED   100   Dynamic   gpon-onu_1/6/4:29        vport 1  
34:36:54:95:43:1A   100   Dynamic   gpon-onu_1/6/4:30        vport 1  
34:36:54:97:39:88   100   Dynamic   gpon-onu_1/6/4:31        vport 1  
C0:94:AD:22:AA:F0   100   Dynamic   gpon-onu_1/6/4:32        vport 1  
FC:40:09:04:02:CC   100   Dynamic   gpon-onu_1/6/4:33        vport 1  
34:24:3E:25:73:1E   100   Dynamic   gpon-onu_1/6/4:34        vport 1  
34:24:3E:25:9A:A8   100   Dynamic   gpon-onu_1/6/4:35        vport 1  
F4:2D:06:C7:E6:EA   100   Dynamic   gpon-onu_1/6/4:36        vport 1  
14:79:F3:14:C2:D9   100   Dynamic   gpon-onu_1/6/4:37        vport 1  
D4:7E:A8:A8:4C:59   100   Dynamic   gpon-onu_1/6/4:38        vport 1  
D4:7E:A8:E0:45:6A   100   Dynamic   gpon-onu_1/6/4:39        vport 1  
B4:E4:6B:79:81:E3   100   Dynamic   gpon-onu_1/6/4:40        vport 1  
B4:E4:6B:75:AE:27   100   Dynamic   gpon-onu_1/6/4:41        vport 1  
B4:E4:6B:8B:F7:9B   100   Dynamic   gpon-onu_1/6/4:42        vport 1  
20:AB:48:48:C4:7A   100   Dynamic   gpon-onu_1/6/4:44        vport 1  
10:8F:FE:62:2E:93   100   Dynamic   gpon-onu_1/6/4:45        vport 1  
E4:82:10:E0:6A:A3   100   Dynamic   gpon-onu_1/6/4:46        vport 1  
5C:3A:3D:E6:82:56   100   Dynamic   gpon-onu_1/6/4:47        vport 1  
60:F1:8A:94:62:84   100   Dynamic   gpon-onu_1/6/4:47        vport 1  
C0:F9:B0:B7:4C:5E   100   Dynamic   gpon-onu_1/6/4:48        vport 1  
CC:B1:82:B7:EA:B0   100   Dynamic   gpon-onu_1/6/4:49        vport 1  
A4:7C:C9:12:34:91   100   Dynamic   gpon-onu_1/6/4:50        vport 1  
2C:52:AF:8D:C2:3B   100   Dynamic   gpon-onu_1/6/4:51        vport 1  
B8:DD:71:EC:46:92   100   Dynamic   gpon-onu_1/6/4:52        vport 1  
E0:19:54:E4:72:C8   100   Dynamic   gpon-onu_1/6/4:54        vport 1  
28:FF:3E:75:17:02   100   Dynamic   gpon-onu_1/6/4:55        vport 1  
D4:B7:09:E8:8B:2C   100   Dynamic   gpon-onu_1/6/4:56        vport 1  
34:36:54:AD:AB:94   100   Dynamic   gpon-onu_1/6/4:57        vport 1  
34:36:54:A5:B4:FA   100   Dynamic   gpon-onu_1/6/4:58        vport 1  
C0:94:AD:22:A5:DA   100   Dynamic   gpon-onu_1/6/4:59        vport 1  
C0:94:AD:22:EE:04   100   Dynamic   gpon-onu_1/6/4:60        vport 1  
28:77:77:4C:53:E6   100   Dynamic   gpon-onu_1/6/4:61        vport 1  
D8:E8:44:0C:66:1A   100   Dynamic   gpon-onu_1/6/4:62        vport 1  
C0:51:5C:F9:40:26   100   Dynamic   gpon-onu_1/6/4:63        vport 1  
94:FF:61:B3:C0:65   100   Dynamic   gpon-onu_1/6/4:64        vport 1  
14:79:F3:29:8D:A1   100   Dynamic   gpon-onu_1/6/4:65        vport 1  
34:0A:98:A2:1A:54   100   Dynamic   gpon-onu_1/6/4:66        vport 1  
94:B2:71:67:20:43   100   Dynamic   gpon-onu_1/6/4:67        vport 1  
B4:E4:6B:71:1C:97   100   Dynamic   gpon-onu_1/6/4:68        vport 1  
F8:6C:E1:61:BF:19   100   Dynamic   gpon-onu_1/6/4:69        vport 1  
30:C5:0F:D9:EA:E2   100   Dynamic   gpon-onu_1/6/4:70        vport 1  
A4:BD:C4:F8:47:65   100   Dynamic   gpon-onu_1/6/4:71        vport 1  
C8:5A:9F:BA:50:0C   100   Dynamic   gpon-onu_1/6/4:71        vport 1  
9A:8C:1A:70:9D:3E   100   Dynamic   gpon-onu_1/6/4:72        vport 1  
5C:3A:3D:F6:16:F2   100   Dynamic   gpon-onu_1/6/4:73        vport 1  
98:00:6A:80:C9:8A   100   Dynamic   gpon-onu_1/6/4:74        vport 1  
5C:3A:3D:E5:FE:02   100   Dynamic   gpon-onu_1/6/4:75        vport 1  
F4:B5:AA:86:CA:2A   100   Dynamic   gpon-onu_1/6/4:76        vport 1  
34:36:54:AF:BF:CC   100   Dynamic   gpon-onu_1/6/4:77        vport 1  
50:5D:AC:29:53:66   100   Dynamic   gpon-onu_1/6/4:78        vport 1  
E0:19:54:E6:13:74   100   Dynamic   gpon-onu_1/6/4:80        vport 1  
F8:6C:E1:5C:62:EF   100   Dynamic   gpon-onu_1/6/4:81        vport 1  
9A:8C:1A:C4:E0:78   100   Dynamic   gpon-onu_1/6/4:82        vport 1  
D4:B7:09:E5:8C:4E   100   Dynamic   gpon-onu_1/6/4:84        vport 1  
98:00:6A:62:04:41   100   Dynamic   gpon-onu_1/6/4:85        vport 1  
34:36:54:AF:52:9A   100   Dynamic   gpon-onu_1/6/4:86        vport 1  
B4:E4:6B:5B:AA:1D   100   Dynamic   gpon-onu_1/6/5:1         vport 1  
F8:64:B8:EE:30:CB   100   Dynamic   gpon-onu_1/6/5:2         vport 1  
B4:E4:6B:7C:FC:77   100   Dynamic   gpon-onu_1/6/5:3         vport 1  
F8:64:B8:EE:78:D7   100   Dynamic   gpon-onu_1/6/5:4         vport 1  
54:BE:53:DC:9D:98   100   Dynamic   gpon-onu_1/6/5:5         vport 1  
F8:64:B8:A9:4D:52   100   Dynamic   gpon-onu_1/6/5:6         vport 1  
98:00:6A:92:A1:46   100   Dynamic   gpon-onu_1/6/5:7         vport 1  
34:36:54:95:49:7A   100   Dynamic   gpon-onu_1/6/5:8         vport 1  
F4:2D:06:C6:B8:3E   100   Dynamic   gpon-onu_1/6/5:9         vport 1  
34:36:54:A4:B0:BA   100   Dynamic   gpon-onu_1/6/5:10        vport 1  
28:77:77:4B:EF:7E   100   Dynamic   gpon-onu_1/6/5:11        vport 1  
28:68:D2:95:E3:1B   100   Dynamic   gpon-onu_1/6/5:12        vport 1  
F4:B1:C2:DC:B1:14   100   Dynamic   gpon-onu_1/6/5:13        vport 1  
FC:1B:D1:8A:E7:EF   100   Dynamic   gpon-onu_1/6/5:13        vport 1  
34:36:54:97:0F:E2   100   Dynamic   gpon-onu_1/6/5:14        vport 1  
34:36:54:AF:3A:58   100   Dynamic   gpon-onu_1/6/5:15        vport 1  
34:24:3E:24:ED:F8   100   Dynamic   gpon-onu_1/6/5:16        vport 1  
C0:94:AD:22:76:82   100   Dynamic   gpon-onu_1/6/5:17        vport 1  
5C:3A:3D:EE:E9:9C   100   Dynamic   gpon-onu_1/6/5:19        vport 1  
D4:01:C3:0E:8D:AF   100   Dynamic   xgei_1/19/1                       
D4:01:C3:0E:8D:AF   150   Dynamic   xgei_1/19/1                       
D4:01:C3:0E:8D:AF   200   Dynamic   xgei_1/19/1                       
D4:01:C3:0E:8D:AF   250   Dynamic   xgei_1/19/1                       
D4:01:C3:0E:8D:AF   888   Dynamic   xgei_1/19/1                       
ZXAN#
